,tweet,label
73,A nice evening at the #Biden's tonight. https://t.co/sYBwJS0XeI,politics
4852,"Let's end this day with a 'crazy' prediction from Oxford on the outcome of this world Cup 2022.
Do you agree or disagree?
Like this and leave your comments below
#FIFAWorldCup #QatarWorldCup2022 #FIFAWorldCup2022 #Qatar2022 #WorldCup2022 #viral https://t.co/QjJvuP8zhh",sport
6728,""" I left off , gentlemen , where the Lakeman shook the backstay .",other
3977,I would have scored a goal if I was on the Qatari team. No 🧢 #WorldCup2022,sport
4748,"@MajimajiKenya they had a script leak from @OgadaOlunga ,though its a one sided affair Ecuador should maximise exploits from this match because going forward si rahisi...#WorldCup2022",sport
2321,"Check out Heidi's Garden Ebay Store.  One stop shop for Vintage and Unique items.  Great Christmas and Birthday gifts for everyone in the Family!  Click the Ebay link below to take a look at the Store.
https://t.co/3DoFd0L4RL
#UniqueItems #Vintage
#Trump #Biden  #Election2020 https://t.co/JM1BgKuREe",politics
8871,"`` We flat ran out of financing resources , '' Mr. Jerritts said *T*-1 .",other
2608,"@BernardKerik @JoeBiden The smoking gun that links #Biden #HunterBiden #Burisma 

I thought @JoeBiden didn't know about his son's dealings with #Burisma??? 

This is why Main St USA will 
Never accept #SleepyJoe #FakeKamala #BDSBernie",politics
5060,WHAT A GOAL BY VALENCIA!!!! Beautiful play from Ecuador!!! #FIFAWorldCup #WorldCup #WorldCup2022 #Qatar2022,sport
533,"State of the race in VIRGINIA as of 10/14/2020

Polling Average:

Biden 53.0% (-0.0% from yesterday)
Trump 40.1% (-0.2% from yesterday)

Win probabiity:

Biden: 98.8 %(+0.1% from yesterday)
Trump: 1.2%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",politics
1114,@dbongino But....#TaraReade has been silenced  and it’s okay for #Biden. What a #ShitShow,politics
7329,"And the LORD came down to see the city and the tower , which the children of men builded .",other
1469,Bye Bye #Biden Watching @TuckerCarlson - Devastating,politics
2558,@Twitter &amp; big tech are colluding with the hapless #Biden campaign to try and defeat @realDonaldTrump. There’s no illusion that they’re not. They’re helping @JoeBiden &amp; the censoring of the @nypost story on #HunterBiden is an example of it. #BigTechCollusion #NYPost #auspol https://t.co/9FqB87OnFa,politics
1832,"If #JoeBiden isn't corrupt he's...

a liar...

or clueless...

either way, he's unqualified to be president.

#HunterBidenEmails #HunterBiden",politics
4691,Even the song of the #WorldCup2022 is bad https://t.co/uRHqdvUWDx,sport
8115,yawn ... haha PART PART n e 1 from nz PART he didnt finish his morbidly twisted joke serties 18 / m pm if u try to chat That 's okay .,other
2664,Biden BRAGGED about getting the prosecutor fired who was investigating the company that was making Hunter Biden rich!!! #Biden #BidenHarris #BidenHarris2020 #BidenTownHall #BidenHarrisToSaveAmerica #Biden2020 https://t.co/18LqaHT5fV,politics
7072,"I thought we HAD been safe .""",other
579,This has to be the most pathetic turnout for a candidate. Either his supporters are hiding in their basements from watching too much CNN or there is almost zero interest in corrupt #biden. https://t.co/JHohndN5UC,politics
3154,"Cristiano Ronaldo could become the first men's player to score at five World Cups 🐐
#worldcup #fifaworldcup #fifa #football #WorldCup2022 https://t.co/CNxcHSPdqB",sport
4193,"So team will be
4231 (433)

Pickford

Trippier, Stones, Maguire, Shaw

Rice, Bellingham

Saka, Mount, Sterling 

Kane

https://t.co/4TVkYUmHwz

#England #WorldCup2022 #ENGIRN",sport
5531,45 minutes into Qatar 2022 and here is My prediction for Group A  #fifaworldcup #worldcup #worldcup2022  #qatar2022 https://t.co/MReiD5mw9f,sport
2067,"@trcfwtt Why on earth would @nbc  @NBCNews offer tRump a platform for his insane lies, Q-anon conspiracies, hate, division &amp; covid misinformation?  WTF?
I would NEVER watch that as*hole, especially when I can watch #JoeBiden instead.",politics
7199,GIRLS : A spanking !,other
5054,"With the World Cup just a few weeks away, we preview the stadiums hosting the matches.

https://t.co/2SuB99kX3H

#Qatar2022 #WorldCup2022 #Football #Stadiums",sport
4282,"We are deeply saddened by the news that our CTO Travis Basevi has passed away following a battle with cancer. Travis’ contribution to cricket was enormous, including his pioneering work developing StatsGuru at Cricinfo. 

#rohitsharma𓃵 #cricket #worldcup2022 #iplt20 #world",sport
2650,"72% #Indians Favour #Joe But Support For #Don Stays Steady 
https://t.co/d1Q1NNzheJ

@TheMornStandard #JoeBiden #DonaldTrump #Elections2020 https://t.co/gR5u9q8wfW",politics
1613,"Shame on @NBCNews for putting #ratings over #country hosting #coward &amp; #TraitorTrump @realDonaldTrump who refused to #debatebiden and is intentionally holding a #campaign event opposite #biden's for, &amp; to divert, attention. #BoycottNBC #BoycottTrumpTownHall #BoycottTrumpTownHall",politics
3164,"After this #WorldCup2022 Zaire will not be the worst country ever to compete at a WC ever with 3 games 3 losses and -14 goal difference. 
#FIFAWorldCup #QATECU",sport
6448,CARTOON CHARACTERS : Wayy !,other
75,"DAILY MAIL
https://t.co/UiMrZ1MaNs #r2p #DailyMail #Queen #England #UE #Europe #USA #UK #Macron #Biden #Trump #People #Tabloid #Coronavirus #Covid #Sunak #BorisJohnson #PrinceWilliam #Middleton #Epstein #PrinceAndrew #Maxwell #PrinceHarry #MeghanMarkle #KanyeWest #PM #DianaRigg https://t.co/RawnhHsVZp",politics
3604,"Ecuador's forward #11 Michael Estrada (C) clash with Qatar's goalkeeper #01 Saad Al Sheeb.
#FIFAWorldCupQatar2022 #FIFAWorldCup #WorldCup2022 #Qatar2022 https://t.co/Zc2ymR84A9",sport
5775,Second half 1-0 Qatar. This game is stinking #WorldCup2022,sport
8181,"He was the elected Xerxes of vast herds of wild horses , whose pastures in those days were only fenced by the Rocky Mountains and the Alleghanies .",other
4764,"All eyes
#QatarWorldCup2022 #WorldCup2022 #FIFAWorldCup https://t.co/HG6vz3All5",sport
5214,At this rate Man United might have to sign Valencia from Fenerbahce to replace Ronaldo in January #WorldCup2022,sport
6194,RMS distributes electronic devices and produces power supplies and plastic literature displays .,other
386,#Biden is the worst for #America https://t.co/4zAQgbdYGe,politics
2529,Good riddance @realDonaldTrump!  This Iowan doesn’t ever want you back and we will b voting u out Nov 3rd!  So many #tRump signs have been taken down by Iowans that have woken up to your disastrous presidency &amp; I see more #BidenHarris2020 signs everywhere!  #Biden will win Iowa! https://t.co/4Od3tn644j,politics
844,"State of the race in KENTUCKY as of 10/15/2020

Polling Average:

Trump 56.7% (+0.0% from yesterday)
Biden 38.8% (+0.0% from yesterday)

Win probabiity:

Trump: 98.5% (-0.0% from yesterday)
Biden: 1.5%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",politics
6598,"Now having a night , a day , and still another night following before me in New Bedford , ere I could embark for my destined port , it became a matter of concernment where I was to eat and sleep meanwhile .",other
1230,@JbTeleprompter #censorship #biden #defundthemedia,politics
4921,"Jordanian social media influencer Ahmad Al-Khalili wears the Palestinian flag ahead of the #WorldCup2022 in Qatar.
#RaisePalestineFlag https://t.co/JuX51IGgoy",sport
390,"REMEMBER OBAMA/BIDEN 
AND THEIR WONDERFUL 
#Obamacare ?.........
AND THIS IS WHAT #Biden
WANTS TO KEEP GOING?
#DemocratsAreCorrupt 
#DemocratsAreDestroyingAmerica https://t.co/DCGOxpD2FR",politics
2616,"Not going to lie though, this provenance is suspicious. #Biden https://t.co/cQRytE4HVo",politics
8973,"She instantly begged her sister would entreat Lady Middleton to take them home , as she was too miserable to stay a minute longer .",other
4860,@IlmFeed The reason why #bbc isn’t showing is the opening ceremony of #WorldCup2022 #WorldcupQatar2022 #WorldCup,sport
1958,"CO2 levels of 410 (ppm) were last seen on Earth 3M years ago, according to the most detailed reconstruction of the Earth’s climate by researchers at the 
Potsdam Institute for Climate Impact Research (PIK) &amp; published in Science Advances.
#Biden https://t.co/gfs9UtPrNS",politics
3381,"some header, that. #worldcup #worldcup2022 #Qatar2022",sport
5498,What a fantastic performance. The world cup opening was absolutely exceptional. Definitly well organized. Morgan Freeman has won our hearts ❤❤ #FIFAWorldCup #WorldCup2022 #WorldcupQatar2022 #WorldCup #hweneaokyere #MorganFreeman https://t.co/tOWHpa7sNN,sport
2113,#Biden dirt filtered by #BigTech - why ? https://t.co/ykHFNwFrUe,politics
2468,"Classless act @Jack 
I hope you are prosecuted for violation of campaign laws and fined a very large fine.
Also some jail time for Board members like you.
Just admit you want #Biden to win and you will do anything to help him.
Be honest. https://t.co/QWXGPO9e8S",politics
764,"#JoeBiden speaks to mostly empty rooms - ""Axios Analysis Shows How The Media Obsession With Trump Is Allowing Biden To Escape Scrutiny https://t.co/5siOSFeR3s via @TPInsidr",politics
6051,"Our eyes never will be blind to a developing menace , our ears never deaf to the call of civilization .",other
6350,"Elinor ' s lips had moved with her mother ' s , and , when the moment of action was over , she wished that she had shaken hands with him too .",other
5958,"@FIFAWorldCup @RobStoneONFOX Missed you on TV 📺, feel better 😘 #WorldCup  #WorldCup2022",sport
8600,"Henry has n't any Miami telephone listing , an operator said 0 *T*-1 .",other
6614,"The repose of the latter became more and more disturbed ; and her sister , who watched , with unremitting attention her continual change of posture , and heard the frequent but inarticulate sounds of complaint which passed her lips , was almost wishing to rouse her from so pai...",other
8691,"And he brought him forth abroad , and said , Look now toward heaven , and tell the stars , if thou be able to number th and he said unto him , So shall thy seed be .",other
6696,"The consequence of this , upon a mind so young , so lively , so inexperienced as Mrs .",other
3750,"Rheuben and Santa are cheering on @England at this years #WorldCup 

#WorldCup2022 #FIFAWorldCup #FIFAWorldCup2022 #Autism #AutismAwareness @asda #SEND https://t.co/7Ils0RBJXJ",sport
8624,"And he gathered up all the food of the seven years , which were in the land of Egypt , and laid up the food in the citi the food of the field , which was round about every city , laid he up in the same .",other
2409,"Bombshell news of ur life #barackobama #hillaryclinton #joebiden all colluded to kill #sealteam 6 then had to pay #iran $153b to not release info  $2b earmarked to pay off #washington #politicians

https://t.co/8EX2fbnRFd",politics
2304,"@JohnWHuber @NiceDeb #Burisma 
#BurismaGate 
#BurismaBribedBiden 
#BurismaBoys 
#BurismaBiden 
Like a Mexican soap opera 
Thieves 
#graft 
Abuse of power 
#JoeBiden 
#HunterBiden 
#HunterBidenEmails 
#hunterscrackpipe 
#hunterslaptop 
Like Venezuela Cuba Bolivia Nicaragua banana republic https://t.co/PLET7cCOvE",politics
3513,"Make £2.50 profit with this Midnite offer on today's #WorldCup2022 football!

SEE HOW: https://t.co/4I8oPFQGse https://t.co/ouUQCCw63Y",sport
7860,"Now , as those polar fisheries could only be prosecuted in the short summer of that climate , so that the whole cruise of one of these Dutch whalemen , including the short voyage to and from the Spitzbergen sea , did not much exceed three months , say , and reckoning 30 men to...",other
2533,"@MarshaBlackburn @kayleighmcenany If Hunter is innocent with nothing to hide, then why is #biden hibdon’",politics
8322,"E. Guigal 's 1982 Cote Rotie La Landonne , for example , is $ 120 *U* .",other
4841,"Yellow Card nazo! 😆
#WorldCup2022 
#Qatar2022",sport
8559,"We are nearly two years from a Congressional election , and politics cannot so greatly distract us as if such contest was immediately pending .",other
7548,"The transition is a keen one , I assure you , from a schoolmaster to a sailor , and requires a strong decoction of Seneca and the Stoics to enable you to grin and bear it .",other
2772,Corrupt Sleepy @JoeBiden needs to step down as a candidate for #POTUS you are not worthy. #JoeBiden #joeiscorrupt #HunterBidenEmails #Hunterbidenlaptop https://t.co/YPFLkiJi3e,politics
4522,"Top 1 : check the price 201.122 KLV !!!

#klv @WEIRDCUP_NFT #klevernft #klever #nft #WorldCup2022 #FIFAWorldCup #FIFAWorldCup2022 https://t.co/fh90PLbWyB https://t.co/r54DgIPG58",sport
4349,"A little over $13000 in transactions one day since we launched our #Web3 fantasy management platform https://t.co/DGGWG92U45 Probably users keep falling for the design of our logo provided by @logologydesign by @dagorenouf 😊
#crypto #blokchain #p2e #WorldCup2022",sport
3379,"Enner Valencia giving us R9 vibes 🥶
#Qatar2022 #WorldCup2022 https://t.co/GQSQxGW08U",sport
3338,"Non-footballing Qatar which 12 years ago won the bid to host #WorldCup2022 despite no stadiums and no one to build them, inadequate infrastructure and oppressive heat, becomes the first host to lose in an opening #WorldCup game.",sport
4155,The cameras should keep their focus on the corrupt sheikhs that bribed FIFA to get the #WorldCup2022 - their grim faces are hilarious,sport
8074,"It is but a cottage ,"" she continued , "" but I hope to see many of my friends in it .",other
6447,Ah !,other
5419,"Fun fact, this is the first time in World Cup history that the hosts have conceded 2 goals in their inaugural match! #WorldCup #WorldCup2022 #Mundial2022 #MundialQatar2022",sport
8135,The panel ruled that the restrictions do n't violate the freedom of speech of health care providers and that the limits on counseling services do n't violate the rights of pregnant women .,other
8038,"I think ye do look brave .""",other
