,tweet,label
1563,"@realDonaldTrump https://t.co/EhU5pgu132
#JoeBiden and a lifetime of lies.
Who gave him permission to run for President.
Lied about his career from the beginning.
Copying words from other famous people.
#BidenTheLier #BidenCorruption #JoeBidenMustStepDown  #JoeBidenLied",politics
8530,The competitive rates were generally offset *-1 by hefty fees on various services .,other
5651,"adel abdessemed, 'shams', 2013

#WorldCup2022 https://t.co/kYlNKAd65k",sport
5859,In the spirit of #WorldCup2022 the #Ravens lead 3-nil.,sport
220,"#politics Links to POLITICS #websites #coronavirus #covid19 #DonaldTrump #president #voting #JoeBiden
https://t.co/Rc2aeLAk2G",politics
5866,What a painful experience of watching the First #WorldCup2022 . @FIFAWorldCup committee should take responsibility for awarding the rights to @JioCinema without testing their technical abilities. #JioCinema #QatarWorldCup2022,sport
987,"Five cents says this gal is named Karen and voting for Trump, lol. #biden https://t.co/sYwYcmmkcA",politics
6373,"geeZe a U28 sammich with one limp piece of bread i wanna rent over the hedge lol i liked it .. soo funny thats officer limp piece of bread U28 Have you seen U30 , U23 ?",other
3139,"Palestine is present in the #WorldCup2022 in Qatar. 
#RaisePalestineFlag 🇵🇸 https://t.co/wyv9A2hGG9",sport
4099,#WorldCup2022 to spread the message of Islam.Sayings of Prophet said in every corner promoting the beauty of Islam.Hotel rooms have a barcode that introduces the teachings of Islam.Qtr Guest Center are preparing a team of 2tds ppl to call to https://t.co/G5WxLzcSUV place prayer. https://t.co/yldjx5ymKN,sport
1439,Well no one's bothering to look at the recovery rate Dr.! #KayBurley #Trump #Covid #Biden,politics
5215,I love soccer but I won’t be watching the World Cup: Qatar’s appalling human-rights record should give pause to even the most diehard fans #worldcup2022 #qatar #fifa @FIFAWorldCup @canadasocceren https://t.co/Ho3OXbSydo,sport
6640,I am sorry to say that my patronage ends with this ; and my interest is hardly more extensive .,other
7507,"A continuance in a place where everything reminded her of former delight , was exactly what suited her mind .",other
2070,"@eliascaress ""We are from Scranton, PA we will smoke crack it's our RIGHT!"", said #Biden??????...you must be from Scranton!",politics
6920,"A concise enumeration of the principles which will guide me in the administrative policy of the Government is not only in accordance with the examples set me by all my predecessors , but is eminently befitting the occasion .",other
2171,Woah what's that funny piece of glass he got there? #joebiden #settleforbiden #hunterbiden https://t.co/ZwYfMHXwit,politics
8348,GALAHAD : I bet you ' re gay .,other
3354,I feel like a child at Christmas 🏴󠁧󠁢󠁷󠁬󠁳󠁿⚽️ #WorldCup2022,sport
7388,"Miss Dashwood , at this point , turning her eyes on him with the most angry contempt , stopped him , by saying , "" It is hardly worth while , Mr .",other
4142,Dam that technically Valencia 3rd goal but they overturned the first one‼️ this mofo 🥶 #WorldCup2022 #Qatar2022 #FIFAWorldCup,sport
2136,"Well #JoeBiden you are a liar, and owe this man an apology.
https://t.co/PfJTMNm9vg
#CNN #MSNBC #FoxNews #NYTimes  #BidenHarris #TrumpPence2020 https://t.co/HVU5sLpbZV",politics
2988,Thank you! For u @POTUS #TrumpAttacksBlackWomen #Trump2020 #TrumpIsALaughingStock #Trump #COVIDIOTS #COVID19 #COVID #BidenTownHall #BidenHarrisToSaveAmerica #Biden #VOTE #VoteBlueDownBallot #VoteBlueToSaveAmerica #ACBHearings #GOP #GOPHypocrisy #BarronTrump #BoycottNBC https://t.co/AbjSUzwf2l,politics
4628,"Tahiti sef go score Qatar. What is this? 
I can’t believe this team camped for months ahead of the #WorldCup2022 🙆🏾‍♂️",sport
4907,"Well said …

“If you've held more issue with Joe Lycett shredding £10,000 than Golden Balls David Beckham being paid a ridiculous £10,000,000 to tell everyone how 'feckin fantastic ' Qatar is, then you're part of the problem”
#joelycett #WorldCup #WorldCup2022 #QatarWorldCup2022",sport
4159,World Cup 2022 !! #WorldCup2022,sport
1016,"@lhunt2245 Thank you! Antifa punks, right-wing racist militia punks, thugs, gangs, bullies, anarchists, fascists cheaters, rip-off artists, scam artists, cults, conspiracy nut jobs, hackers, extortionists, religious zealots, adulterers, &amp; cute little puppies—all can go to hell. #MAGA #Biden",politics
3979,The US commentary 😩😩😩 #WorldCup2022,sport
1755,"Joe Biden, corrupt to the bone  @JoeBiden @KamalaHarris @SenKamalaHarris @realDonaldTrump @SpeakerPelosi @HouseDemocrats @TheDemocrats #JoeBiden @CNNPolitics @FoxNews @maddow @MSNBC #business https://t.co/sFFp36KJOb",politics
4073,The @FIFAWorldCup is finally here!! This is going to be great #WorldCup2022 ⚽️ 🍂🏆,sport
7387,"... CONCORDE : Quickly , sir !",other
4932,"Two things to remember:
1) Bet carefully on 'BetBuilders', especially when #Iran scored 24 of their goals in two games against Cambodia in their WC Qualification (Asia).
#WorldCup2022 #QatarWorldCup2022 #FIFAWorldCup2022 #WorldCup #BBCFootball 
#bettingtwitter https://t.co/KlOB3J7zE6",sport
4430,Our private Guru bet is already done ✅ thanks to 2 goals ahead first game first win ✅💰 don’t forget to like to receive the private tips / Premier guru bet privée qui passe déjà 🥷❤️ oubliez pas de liked pour recevoir les pronos !! #WorldCup2022 #FIFAWorldCup #Qatar2022 https://t.co/7W8cPb00ZI,sport
6513,But he had still another reason for his want of faith .,other
1827,Twitter Blocking Posting of New York Post Article on Hunter Biden Ukraine Emails via @gatewaypundit https://t.co/arFiiLklAY #JoeBiden #newyorkpost #WashingtonPost #freespeach #censorship,politics
6293,See !,other
2072,"@TwitterSafety You are the enemy of the people! The only ones who colluded were #BigTech , #JoeBiden , #NancyPelosi  and the #democrat swamp!!",politics
8494,"Probably the mother during an important interval was sailing down the Peruvian coast , when earthquakes caused the beach to gape .",other
2036,"BREAKING: #CIA Whistleblower Drops HARD Evidence, #Biden, #Obama, #Hillary EXECU... https://t.co/3F3PL3Esm0 via @YouTube",politics
611,"@Ironyrulesall @kirstiealley @Jfiddyshades Actually, it was the AbOmination who stripped us of health care; many lost theirs with his socialist plan. It's very sad to see these baseless claims made. I hope there's enough #Patriots to defeat #TYRANNY 
here's proof #BIDEN is a #liar .@JudiciaryGOP 
https://t.co/cyKNbfUs5W",politics
3813,"Lol so they have Budweiser Player of the Match awards at the World Cup, but no beer is allowed at the World Cup?! Makes sense. #WorldCup2022 #Qatar2022",sport
7708,"That is just a tad below the average of the past 40 years or so , he says 0 *T*-1 .",other
6559,I know now what the task means .,other
2793,"Remember when #CrookedHillary fell on her face and had to be hauled away?

Watch ""Hannity: #Biden commits more gaffes on the campaign trail"" on YouTube

It's possible that decades of @lying causes #dementia

 https://t.co/HlW4jD6Iyf",politics
1146,Watch #JoeBiden and check out #Trump’s crazed highlights later. #VoteHimOut #BidenHarrisLandslide2020 https://t.co/aChKgFkTKN,politics
8042,"`` I 'm very alarmed *-2 to see these rich valuations , '' says *T*-1 Smith Barney 's Mr. Porter .",other
396,@Timodc OH BARF! Video of #Biden bragging about withholding the money to #Ukraine unless they complied. Fact not your crap.,politics
223,"@Twitter should win the #StreisandEffect Award Of The Year for driving so many people to the @nypost article on #Biden that they're attempting to suppress.

Good job twits!",politics
6787,too slow fo me one two three jesus loves me .,other
3638,Twitter Mob HQ 5mins into the #FIFAWorldCup  #QATECU #WorldCup2022 #WorldCup https://t.co/gPqe7nkilD,sport
7116,He had not the power of accepting it .,other
6195,"When the country has bestowed its confidence upon a party by making it a majority in the Congress , it has a right to expect such unity of action as will make the party majority an effective instrument of government .",other
6215,"Edward said very little ; but what he did say , was in the most determined manner .",other
4369,It’s our twi commentators for me 😂😂😂 Does anyone know where I can watch the World Cup with a commentary like this? Peter Drury got nothing on these two commentators 😂😂 Dede Ayew Ghone  #worldcup #WorldCup2022,sport
5476,"Wait till Thursday to see the best team celebration at the #WorldCup2022 

#TeamGhana https://t.co/qOCi2DBNtc",sport
6466,"Besides ,' thinks I , ' look at it once ; why , the end of it -- the foot part -- what a small sort of end it is ; whereas , if a broad footed farmer kicked me , THERE ' S a devilish broad insult .",other
2879,"#JoeBiden: ""if you don't fire that prosecutor, United States will not give you $1Billion in Aid"" &amp; ""if you don't trust me call #BarackObama"" https://t.co/1HiT3AQV0A",politics
3187,This game has nothing on the 8 goal thriller between Leeds Maccabi U10s and Horsforth Juniors U10s this morning #WorldCup2022,sport
5489,James uncovers the sad and mean spirited truth about the Britain we live in rather than the one discussed in Westminster. Some of the cases he rescues are heart breaking. Ppl like @HackedOffHugh make it possible along with us. Find the page &amp; donate if you can. #WorldCup2022 https://t.co/umUMm1vodV,sport
3264,"Qatar are so poor! Do any of their players play professional football?

On another note, that ref is shocking. 2 yellows so far that were barely even a foul.

#qateco #Qatar2022 #WorldCup #WorldCup2022",sport
1110,"And the #Youtube analysis complements this piece from the #Biden/#Trump debate of the #Election2020 campaign. You know, before Trump caught #COVID19 &amp; had a #TrumpMeltdown 
https://t.co/16efeFT3PM",politics
4411,Weston Mckennie comments on the increasing numbers of African Americans in the #USMNT squad. (📸 @usmnt) #WorldCup2022 #FIFAWorldCup https://t.co/kwfbPsiyGj,sport
4070,#Wales gets ready for #WorldCup2022 by kicking Germany's butt in warmups. https://t.co/tHOMjp2Ne0,sport
1598,"""Joe and Hunter are complicit Criminals!! ] [ More Lies From #Bonkers #Biden…"" — im Yitzchak Kaduri MESSIAH 🕎 https://t.co/w3xH4oC9zy",politics
145,"How does #Biden I have more hair now than he did 20 years ago??
#Tucker",politics
7483,"Together let us explore the stars , conquer the deserts , eradicate disease , tap the ocean depths , and encourage the arts and commerce .",other
3400,"️⚽️ Ready to go on the attack 

#NUFC #Brazil #WorldCup2022

https://t.co/3kQ3UlkCoJ",sport
4939,"#WorldCup2022

2022 GOAT https://t.co/31DJ3yavTb",sport
4942,"Two for Ecuador and 2 for Valencia.  He’s on fire with a storming header!
Ecuador are in complete control.
#Qatar2022 #QATECU #WorldCup2022 https://t.co/DOOcoRRekR",sport
717,@GarrettHaake @cindyweber59 @NBCNews @realDonaldTrump @SavannahGuthrie Ill be watching #JoeBiden and am also #BoycottNBC,politics
4842,"🎸 Myself and @MeiEms 
📍@TyPawb, Wrecsam
📅 29/11/22
🕰 5pm onwards

Come and join us for the build up to @Cymru vs @England in the World Cup.

(commentary in Welsh)

#WorldCup #WorldCup2022 https://t.co/kSL4yvghkh",sport
2413,"Hunter was so happy #JoeBiden cleared a path and extorted favors from foreign oligarchs so he could get more crack, more hookers, more CASH!
But then he had to check into rehab...and get his laptop fixed. https://t.co/VGXXKXhGxU",politics
237,@SomeBitchIKnow Biden is a dirty biy. #biden #HunterBiden,politics
3144,"#Qatar 0:2 #Ecuador 

Hard Luck, Qatar. It was shocking that this is the outcome after all of those preparations and excitement. 

Still but Qatar amazed in the opening ceremony. This is the #Arab World.

#FIFAWorldCup #WorldCup2022 https://t.co/Jr0LouHwjL",sport
7177,"Is that the way they heave in the marchant service ?""",other
4806,I think at the end of the day #Qatar will just be very honored to host the #WorldCup2022 😅,sport
8792,"The boats had not gone very far , when by a signal from the mast - heads -- a downward pointed arm , Ahab knew that the whale had sounded ; but intending to be near him at the next rising , he held on his way a little sideways from the vessel ; the becharmed crew maintaining t...",other
8431,Moby Dick seeks thee not .,other
5139,"I know we’ve all seen it a lot…but I want to watch it again and again and I’m putting it here to facilitate ease of access…and also just because I love him. 💜 #DreamerFifa2022 #DreamersByJungKook #WorldCup2022 #JungKook #JungkookAtFIFAWorldCup 

https://t.co/8yMo1ho9mp",sport
4243,I am so proud of Qatar 🇶🇦 🤍 #WorldCup2022,sport
1916,@curly_woowoowoo @LivingBlueTX @56blackcat @Paula_Langton @YSMDDOTCOM @_AlexanderPrice @andover_gary @WinstonJohansen @mikelimtw @davematt88 @OregonCountry_ @justicesky0507 @jonesy2167 @just1deeva @SnakeBadAss @Scattered211 @MamaTriedHoney @jojob005 @MeghanForBiden @therealsuzn #JoeBiden,politics
7018,"The percentage of lung cancer deaths among the workers at the West Groton , Mass.",other
378,#JoeBiden is so guilty #Burisma #HunterBidenEmails https://t.co/JTLlv63so5,politics
5206,"@elonmusk P.S.Many times you @ElonMusk speak on Justice ,Equality world,Right Humans but you support   #WorldCup2022  a corruption federation like #FIFA and country that denied right humans and climate change #Qatar2022",sport
8077,:p .,other
8239,"Akio Yamamoto , managing director of Nomura Investment Trust Management , said that if the U.S. federal funds rate declines to around 8.5 % , institutions would acquire a clearer idea regarding the direction of the market and thus more comfortably participate in active buying .",other
3156,"🔥 ENGLAND VS IRAN 🔥

Book today for the best seat - link in our bio 👉

We’re donating all profits from Lost Lager to charities fighting human rights abuse. 100% Live football, in inclusive spaces 👍

#brewdog #brewdogcheltenham #worldcup2022 #football #worldfcup https://t.co/J1bYO9O7XG",sport
